10000 3
 -328     -3       -0.115  
 -328     22       -0.105  
 -328     47       -0.095  
 -328     72       -0.095  
 -328     97       -0.095  
 -328     122      -0.095  
 -328     147      -0.105  
 -328     172      -0.115  
 -328     197      -0.125  
 -303     -28      -0.115  
 -303     -3       -0.095  
 -303     22       -0.085  
 -303     47       -0.075  
 -303     72       -0.075  
 -303     97       -0.075  
 -303     122      -0.075  
 -303     147      -0.085  
 -303     172      -0.095  
 -303     197      -0.105  
 -303     222      -0.125  
 -278     -53      -0.125  
 -278     -28      -0.095  
 -278     -3       -0.085  
 -278     22       -0.075  
 -278     47       -0.065  
 -278     72       -0.055  
 -278     97       -0.055  
 -278     122      -0.065  
 -278     147      -0.065  
 -278     172      -0.075  
 -278     197      -0.095  
 -278     222      -0.115  
 -253     -53      -0.115  
 -253     -28      -0.085  
 -253     -3       -0.065  
 -253     22       -0.055  
 -253     47       -0.045  
 -253     72       -0.045  
 -253     97       -0.045  
 -253     122      -0.045  
 -253     147      -0.055  
 -253     172      -0.065  
 -253     197      -0.075  
 -253     222      -0.095  
 -253     247      -0.125  
 -228     -128     -0.125  
 -228     -103     -0.115  
 -228     -78      -0.115  
 -228     -53      -0.105  
 -228     -28      -0.075  
 -228     -3       -0.055  
 -228     22       -0.045  
 -228     47       -0.035  
 -228     72       -0.035  
 -228     97       -0.035  
 -228     122      -0.035  
 -228     147      -0.045  
 -228     172      -0.055  
 -228     197      -0.065  
 -228     222      -0.095  
 -228     247      -0.125  
 -203     -178     -0.125  
 -203     -153     -0.115  
 -203     -128     -0.105  
 -203     -103     -0.095  
 -203     -78      -0.095  
 -203     -53      -0.095  
 -203     -28      -0.075  
 -203     -3       -0.055  
 -203     22       -0.035  
 -203     47       -0.025  
 -203     72       -0.025  
 -203     97       -0.025  
 -203     122      -0.025  
 -203     147      -0.035  
 -203     172      -0.045  
 -203     197      -0.065  
 -203     222      -0.085  
 -203     247      -0.125  
 -203     272      -0.125  
 -203     297      -0.125  
 -203     322      -0.125  
 -178     -203     -0.125  
 -178     -178     -0.105  
 -178     -153     -0.095  
 -178     -128     -0.085  
 -178     -103     -0.075  
 -178     -78      -0.075  
 -178     -53      -0.075  
 -178     -28      -0.075  
 -178     -3       -0.045  
 -178     22       -0.035  
 -178     47       -0.015  
 -178     72       -0.015  
 -178     97       -0.015  
 -178     122      -0.015  
 -178     147      -0.025  
 -178     172      -0.035  
 -178     197      -0.065  
 -178     222      -0.085  
 -178     247      -0.105  
 -178     272      -0.105  
 -178     297      -0.105  
 -178     322      -0.105  
 -178     347      -0.115  
 -178     372      -0.125  
 -153     -228     -0.125  
 -153     -203     -0.105  
 -153     -178     -0.085  
 -153     -153     -0.075  
 -153     -128     -0.065  
 -153     -103     -0.065  
 -153     -78      -0.065  
 -153     -53      -0.065  
 -153     -28      -0.065  
 -153     -3       -0.055  
 -153     22       -0.025  
 -153     47       -0.015  
 -153     72       -0.005  
 -153     97       -0.005  
 -153     122      -0.015  
 -153     147      -0.025  
 -153     172      -0.035  
 -153     197      -0.065  
 -153     222      -0.085  
 -153     247      -0.075  
 -153     272      -0.075  
 -153     297      -0.085  
 -153     322      -0.085  
 -153     347      -0.095  
 -153     372      -0.105  
 -153     397      -0.115  
 -128     -228     -0.115  
 -128     -203     -0.095  
 -128     -178     -0.075  
 -128     -153     -0.065  
 -128     -128     -0.055  
 -128     -103     -0.045  
 -128     -78      -0.045  
 -128     -53      -0.045  
 -128     -28      -0.055  
 -128     -3       -0.065  
 -128     22       -0.035  
 -128     47       -0.015  
 -128     72       -0.005  
 -128     97       -0.005  
 -128     122      -0.015  
 -128     147      -0.025  
 -128     172      -0.055  
 -128     197      -0.065  
 -128     222      -0.055  
 -128     247      -0.055  
 -128     272      -0.055  
 -128     297      -0.065  
 -128     322      -0.075  
 -128     347      -0.075  
 -128     372      -0.095  
 -128     397      -0.105  
 -103     -303     -0.125  
 -103     -278     -0.125  
 -103     -253     -0.115  
 -103     -228     -0.105  
 -103     -203     -0.085  
 -103     -178     -0.065  
 -103     -153     -0.045  
 -103     -128     -0.035  
 -103     -103     -0.035  
 -103     -78      -0.035  
 -103     -53      -0.035  
