10000 3
 -503     -128     -0.125  
 -503     -103     -0.115  
 -503     -78      -0.095  
 -503     -53      -0.085  
 -503     -28      -0.075  
 -503     -3       -0.075  
 -503     22       -0.075  
 -503     47       -0.075  
 -503     72       -0.075  
 -503     97       -0.085  
 -503     122      -0.095  
 -503     147      -0.115  
 -478     -128     -0.115  
 -478     -103     -0.095  
 -478     -78      -0.085  
 -478     -53      -0.065  
 -478     -28      -0.065  
 -478     -3       -0.055  
 -478     22       -0.055  
 -478     47       -0.055  
 -478     72       -0.065  
 -478     97       -0.075  
 -478     122      -0.085  
 -478     147      -0.095  
 -478     172      -0.125  
 -453     -153     -0.125  
 -453     -128     -0.105  
 -453     -103     -0.085  
 -453     -78      -0.065  
 -453     -53      -0.055  
 -453     -28      -0.045  
 -453     -3       -0.045  
 -453     22       -0.045  
 -453     47       -0.045  
 -453     72       -0.045  
 -453     97       -0.055  
 -453     122      -0.075  
 -453     147      -0.085  
 -453     172      -0.115  
 -453     197      -0.125  
 -428     -153     -0.125  
 -428     -128     -0.095  
 -428     -103     -0.075  
 -428     -78      -0.055  
 -428     -53      -0.045  
 -428     -28      -0.035  
 -428     -3       -0.035  
 -428     22       -0.035  
 -428     47       -0.035  
 -428     72       -0.035  
 -428     97       -0.045  
 -428     122      -0.055  
 -428     147      -0.075  
 -428     172      -0.105  
 -428     197      -0.105  
 -428     222      -0.115  
 -428     247      -0.125  
 -403     -153     -0.125  
 -403     -128     -0.095  
 -403     -103     -0.075  
 -403     -78      -0.055  
 -403     -53      -0.035  
 -403     -28      -0.025  
 -403     -3       -0.025  
 -403     22       -0.025  
 -403     47       -0.025  
 -403     72       -0.025  
 -403     97       -0.035  
 -403     122      -0.055  
 -403     147      -0.075  
 -403     172      -0.085  
 -403     197      -0.095  
 -403     222      -0.095  
 -403     247      -0.115  
 -403     272      -0.125  
 -378     -128     -0.095  
 -378     -103     -0.065  
 -378     -78      -0.045  
 -378     -53      -0.035  
 -378     -28      -0.025  
 -378     -3       -0.015  
 -378     22       -0.015  
 -378     47       -0.015  
 -378     72       -0.025  
 -378     97       -0.035  
 -378     122      -0.045  
 -378     147      -0.065  
 -378     172      -0.065  
 -378     197      -0.075  
 -378     222      -0.085  
 -378     247      -0.095  
 -378     272      -0.115  
 -378     297      -0.125  
 -353     -128     -0.105  
 -353     -103     -0.075  
 -353     -78      -0.045  
 -353     -53      -0.035  
 -353     -28      -0.015  
 -353     -3       -0.015  
 -353     22       -0.005  
 -353     47       -0.015  
 -353     72       -0.015  
 -353     97       -0.035  
 -353     122      -0.055  
 -353     147      -0.055  
 -353     172      -0.055  
 -353     197      -0.065  
 -353     222      -0.075  
 -353     247      -0.085  
 -353     272      -0.095  
 -353     297      -0.115  
 -328     -103     -0.095  
 -328     -78      -0.055  
 -328     -53      -0.035  
 -328     -28      -0.015  
 -328     -3       -0.005  
 -328     22       -0.005  
 -328     47       -0.005  
 -328     72       -0.015  
 -328     97       -0.035  
 -328     122      -0.035  
 -328     147      -0.035  
 -328     172      -0.045  
 -328     197      -0.055  
 -328     222      -0.065  
 -328     247      -0.075  
 -328     272      -0.085  
 -328     297      -0.105  
 -303     -128     -0.125  
 -303     -103     -0.095  
 -303     -78      -0.075  
 -303     -53      -0.045  
 -303     -28      -0.025  
 -303     -3       -0.015  
 -303     22       -0.005  
 -303     47       -0.005  
 -303     72       -0.015  
 -303     97       -0.025  
 -303     122      -0.025  
 -303     147      -0.025  
 -303     172      -0.035  
 -303     197      -0.045  
 -303     222      -0.055  
 -303     247      -0.065  
 -303     272      -0.085  
 -303     297      -0.105  
 -303     322      -0.125  
 -278     -128     -0.115  
 -278     -103     -0.085  
 -278     -78      -0.065  
 -278     -53      -0.045  
 -278     -28      -0.025  
 -278     -3       -0.015  
 -278     22       -0.005  
 -278     47       -0.005  
 -278     72       -0.015  
 -278     97       -0.025  
 -278     122      -0.015  
 -278     147      -0.025  
 -278     172      -0.025  
 -278     197      -0.035  
 -278     222      -0.045  
 -278     247      -0.055  
 -278     272      -0.075  
 -278     297      -0.105  
 -278     322      -0.125  
 -253     -128     -0.115  
 -253     -103     -0.085  
 -253     -78      -0.055  
 -253     -53      -0.045  
 -253     -28      -0.025  
 -253     -3       -0.015  
 -253     22       -0.005  
 -253     47       -0.005  
 -253     72       -0.015  
 -253     97       -0.015  
 -253     122      -0.015  
 -253     147      -0.015  
 -253     172      -0.015  
 -253     197      -0.025  
 -253     222      -0.045  
 -253     247      -0.055  
 -253     272      -0.075  
 -253     297      -0.105  
 -228     -128     -0.115  
 -228     -103     -0.085  
 -228     -78      -0.055  
 -228     -53      -0.035  
 -228     -28      -0.025  
 -228     -3       -0.015  
 -228     22       -0.005  
 -228     47       -0.005  
 -228     72       -0.015  
 -228     97       -0.005  
 -228     122      -0.005  
 -228     147      -0.005  
 -228     172      -0.015  
 -228     197      -0.025  
 -228     222      -0.045  
 -228     247      -0.065  
 -228     272      -0.085  
 -228     297      -0.115  
 -203     -128     -0.125  
 -203     -103     -0.095  
 -203     -78      -0.055  
 -203     -53      -0.035  
 -203     -28      -0.025  
 -203     -3       -0.015  
 -203     22       -0.005  
 -203     47       -0.005  
 -203     72       -0.015  
 -203     97       -0.005  
 -203     122      -0.005  
 -203     147      -0.005  
 -203     172      -0.015  
 -203     197      -0.035  
 -203     222      -0.045  
 -203     247      -0.075  
 -203     272      -0.095  
 -178     -178     -0.125  
 -178     -153     -0.115  
 -178     -128     -0.105  
 -178     -103     -0.095  
 -178     -78      -0.065  
 -178     -53      -0.045  
 -178     -28      -0.025  
 -178     -3       -0.015  
 -178     22       -0.005  
 -178     47       -0.005  
 -178     72       -0.015  
 -178     97       -0.005  
 -178     122      -0.005  
