3000 3
 -203     -175     -0.115  
 -203     -150     -0.105  
 -203     -125     -0.095  
 -203     -100     -0.095  
 -203     -75      -0.095  
 -203     -50      -0.105  
 -203     -25      -0.115  
 -203     -0.003   -0.115  
 -203     25       -0.125  
 -178     -225     -0.125  
 -178     -200     -0.115  
 -178     -175     -0.095  
 -178     -150     -0.085  
 -178     -125     -0.075  
 -178     -100     -0.075  
 -178     -75      -0.075  
 -178     -50      -0.085  
 -178     -25      -0.095  
 -178     -0.003   -0.095  
 -178     25       -0.095  
 -178     50       -0.105  
 -178     75       -0.125  
 -153     -225     -0.115  
 -153     -200     -0.095  
 -153     -175     -0.075  
 -153     -150     -0.065  
 -153     -125     -0.055  
 -153     -100     -0.055  
 -153     -75      -0.055  
 -153     -50      -0.065  
 -153     -25      -0.075  
 -153     -0.003   -0.075  
 -153     25       -0.075  
 -153     50       -0.085  
 -153     75       -0.095  
 -153     100      -0.115  
 -153     225      -0.125  
 -153     250      -0.105  
 -153     275      -0.105  
 -153     300      -0.105  
 -153     325      -0.105  
 -153     350      -0.115  
 -128     -250     -0.125  
 -128     -225     -0.105  
 -128     -200     -0.085  
 -128     -175     -0.065  
 -128     -150     -0.045  
 -128     -125     -0.035  
 -128     -100     -0.035  
 -128     -75      -0.035  
 -128     -50      -0.045  
 -128     -25      -0.055  
 -128     -0.003   -0.065  
 -128     25       -0.065  
 -128     50       -0.065  
 -128     75       -0.065  
 -128     100      -0.085  
 -128     125      -0.125  
 -128     200      -0.125  
 -128     225      -0.095  
 -128     250      -0.085  
 -128     275      -0.075  
 -128     300      -0.085  
 -128     325      -0.085  
 -128     350      -0.095  
 -128     375      -0.115  
 -128     400      -0.125  
 -128     500      -0.125  
 -128     525      -0.125  
 -128     550      -0.125  
 -103     -250     -0.125  
 -103     -225     -0.095  
 -103     -200     -0.075  
 -103     -175     -0.055  
 -103     -150     -0.035  
 -103     -125     -0.025  
 -103     -100     -0.025  
 -103     -75      -0.025  
 -103     -50      -0.025  
 -103     -25      -0.035  
 -103     -0.003   -0.055  
 -103     25       -0.045  
 -103     50       -0.045  
 -103     75       -0.045  
 -103     100      -0.055  
 -103     125      -0.085  
 -103     200      -0.085  
 -103     225      -0.065  
 -103     250      -0.055  
 -103     275      -0.055  
 -103     300      -0.065  
 -103     325      -0.065  
 -103     350      -0.085  
 -103     375      -0.095  
 -103     400      -0.115  
 -103     475      -0.105  
 -103     500      -0.085  
 -103     525      -0.085  
 -103     550      -0.095  
 -103     575      -0.105  
 -78      -250     -0.125  
 -78      -225     -0.095  
 -78      -200     -0.065  
 -78      -175     -0.045  
 -78      -150     -0.035  
 -78      -125     -0.025  
 -78      -100     -0.015  
 -78      -75      -0.015  
 -78      -50      -0.015  
 -78      -25      -0.025  
 -78      -0.003   -0.035  
 -78      25       -0.035  
 -78      50       -0.035  
 -78      75       -0.035  
 -78      100      -0.045  
 -78      125      -0.055  
 -78      150      -0.115  
 -78      175      -0.115  
 -78      200      -0.065  
 -78      225      -0.045  
 -78      250      -0.045  
 -78      275      -0.045  
 -78      300      -0.045  
 -78      325      -0.055  
 -78      350      -0.065  
 -78      375      -0.085  
 -78      400      -0.105  
 -78      425      -0.125  
 -78      450      -0.115  
 -78      475      -0.065  
 -78      500      -0.055  
 -78      525      -0.055  
 -78      550      -0.065  
 -78      575      -0.085  
 -78      600      -0.115  
 -78      725      -0.125  
 -78      750      -0.125  
 -53      -250     -0.125  
 -53      -225     -0.095  
 -53      -200     -0.075  
 -53      -175     -0.055  
 -53      -150     -0.035  
 -53      -125     -0.015  
 -53      -100     -0.005  
 -53      -75      -0.005  
 -53      -50      -0.005  
 -53      -25      -0.015  
 -53      -0.003   -0.025  
 -53      25       -0.025  
 -53      50       -0.025  
 -53      75       -0.025  
 -53      100      -0.025  
 -53      125      -0.035  
 -53      150      -0.065  
 -53      175      -0.075  
 -53      200      -0.045  
 -53      225      -0.035  
 -53      250      -0.025  
 -53      275      -0.025  
 -53      300      -0.035  
 -53      325      -0.045  
 -53      350      -0.055  
 -53      375      -0.065  
 -53      400      -0.065  
 -53      425      -0.085  
 -53      450      -0.095  
 -53      475      -0.045  
 -53      500      -0.025  
 -53      525      -0.025  
 -53      550      -0.045  
 -53      575      -0.065  
 -53      600      -0.095  
 -53      650      -0.125  
 -53      675      -0.115  
 -53      700      -0.085  
 -53      725      -0.085  
 -53      750      -0.085  
 -53      775      -0.105  
 -53      800      -0.125  
 -28      -250     -0.115  
 -28      -225     -0.105  
 -28      -200     -0.085  
 -28      -175     -0.055  
 -28      -150     -0.035  
 -28      -125     -0.025  
 -28      -100     -0.015  
 -28      -75      -0.005  
 -28      -50      -0.005  
 -28      -25      -0.005  
 -28      -0.003   -0.015  
 -28      25       -0.015  
 -28      50       -0.025  
 -28      75       -0.015  
 -28      100      -0.015  
 -28      125      -0.025  
 -28      150      -0.045  
 -28      175      -0.045  
 -28      200      -0.025  
 -28      225      -0.015  
 -28      250      -0.015  
 -28      275      -0.015  
 -28      300      -0.025  
 -28      325      -0.035  
 -28      350      -0.035  
 -28      375      -0.035  
 -28      400      -0.045  
 -28      425      -0.055  
 -28      450      -0.065  
 -28      475      -0.025  
 -28      500      -0.015  
 -28      525      -0.015  
 -28      550      -0.035  
 -28      575      -0.055  
 -28      600      -0.095  
 -28      625      -0.105  
 -28      650      -0.085  
 -28      675      -0.075  
 -28      700      -0.055  
 -28      725      -0.055  
 -28      750      -0.065  
 -28      775      -0.075  
 -28      800      -0.105  
 -3       -275     -0.125  
 -3       -250     -0.115  
 -3       -225     -0.105  
 -3       -200     -0.095  
 -3       -175     -0.075  
 -3       -150     -0.055  
 -3       -125     -0.035  
 -3       -100     -0.015  
 -3       -75      -0.015  
 -3       -50      -0.005  
 -3       -25      -0.005  
 -3       -0.003   -0.005  
 -3       25       -0.005  
 -3       50       -0.015  
 -3       75       -0.015  
 -3       100      -0.015  
 -3       125      -0.015  
 -3       150      -0.025  
 -3       175      -0.015  
 -3       200      -0.015  
 -3       225      -0.015  
 -3       250      -0.015  
 -3       275      -0.015  
 -3       300      -0.015  
 -3       325      -0.025  
 -3       350      -0.015  
 -3       375      -0.015  
 -3       400      -0.015  
 -3       425      -0.025  
 -3       450      -0.025  
 -3       475      -0.015  
 -3       500      -0.005  
 -3       525      -0.015  
 -3       550      -0.035  
 -3       575      -0.065  
 -3       600      -0.095  
 -3       625      -0.075  
 -3       650      -0.055  
 -3       675      -0.045  
 -3       700      -0.025  
