3000 5
 525      -523     -0.001   1        0.04    
 525      -523     -0.001   1        0.07    
 525      -523     -0.001   1        0.1     
 525      -523     -0.001   1        0.13    
 525      -523     -0.001   1        0.16    
 525      -523     -0.001   1        0.19    
 525      -523     -0.001   1        0.22    
 525      -523     -0.001   1        0.25    
 525      -523     -0.001   1        0.28    
 525      -523     -0.001   1        0.31    
 525      -523     -0.001   1        0.34    
 525      -523     -0.001   1        0.37    
 525      -523     -0.001   1        0.4     
 525      -523     -0.001   1        0.43    
 525      -523     -0.001   1        0.46    
 525      -523     -0.001   1        0.49    
 525      -523     -0.001   1        0.52    
 525      -523     -0.001   1        0.55    
 525      -523     -0.001   1        0.58    
 525      -523     -0.001   1        0.61    
 525      -523     -0.001   1        0.64    
 525      -523     -0.001   1        0.67    
 525      -523     -0.001   1        0.7     
 525      -523     -0.001   1        0.73    
 525      -523     -0.001   1        0.76    
 525      -523     -0.001   1        0.79    
 525      -523     -0.001   1        0.82    
 525      -523     -0.001   1        0.85    
 525      -523     -0.001   1        0.88    
 525      -523     -0.001   1        0.91    
 525      -523     -0.001   1        0.94    
 525      -523     -0.001   1        0.97    
 525      -523     -0.001   1        1       
 525      -523     -0.001   1        1.03    
 525      -523     -0.001   1        1.06    
 525      -523     -0.001   1        1.09    
 525      -523     -0.001   1        1.12    
 525      -523     -0.001   1        1.15    
 525      -523     -0.001   1        1.18    
 525      -523     -0.001   1        1.21    
 525      -523     -0.001   1        1.24    
 525      -523     -0.001   1        1.27    
 525      -523     -0.001   1        1.3     
 525      -523     -0.001   1        1.33    
 525      -523     -0.001   1        1.36    
 525      -523     -0.001   1        1.39    
 525      -523     -0.001   1        1.42    
 525      -523     -0.001   1        1.45    
 525      -523     -0.001   1        1.48    
 525      -523     -0.001   1        1.51    
 525      -523     -0.001   1        1.54    
 525      -523     -0.001   1        1.57    
 525      -523     -0.001   1        1.6     
 525      -523     -0.001   1        1.63    
 525      -523     -0.001   1        1.66    
 525      -523     -0.001   1        1.69    
 525      -523     -0.001   1        1.72    
 525      -523     -0.001   1        1.75    
 525      -523     -0.001   1        1.78    
 525      -523     -0.001   1        1.81    
 525      -523     -0.001   1        1.84    
 525      -523     -0.001   1        1.87    
 525      -523     -0.001   1        1.9     
 525      -523     -0.001   1        1.93    
 525      -523     -0.001   1        1.96    
 525      -523     -0.001   1        1.99    
 525      -523     -0.001   1        2.02    
 525      -523     -0.001   1        2.05    
 525      -523     -0.001   1        2.08    
 525      -523     -0.001   1        2.11    
 525      -523     -0.001   1        2.14    
 525      -523     -0.001   1        2.17    
 525      -523     -0.001   1        2.2     
 525      -523     -0.001   1        2.23    
 525      -523     -0.001   1        2.26    
 525      -523     -0.001   1        2.29    
 525      -523     -0.001   1        2.32    
 525      -523     -0.001   1        2.35    
 525      -523     -0.001   1        2.38    
 525      -523     -0.001   1        2.41    
 525      -523     -0.001   1        2.44    
 525      -523     -0.001   1        2.47    
 525      -523     -0.001   1        2.5     
 525      -523     -0.001   1        2.53    
 525      -523     -0.001   1        2.56    
 525      -523     -0.001   1        2.59    
 525      -523     -0.001   1        2.62    
 525      -523     -0.001   1        2.65    
 525      -523     -0.001   1        2.68    
 525      -523     -0.001   1        2.71    
 525      -523     -0.001   1        2.74    
 525      -523     -0.001   1        2.77    
 525      -523     -0.001   1        2.8     
 525      -523     -0.001   1        2.83    
 525      -523     -0.001   1        2.86    
 525      -523     -0.001   1        2.89    
 525      -523     -0.001   1        2.92    
 525      -523     -0.001   1        2.95    
 525      -523     -0.001   1        2.98    
 525      -523     -0.001   1        3.01    
 525      -523     -0.001   1        3.04    
 525      -523     -0.001   1        3.07    
 525      -523     -0.001   1        3.1     
 525      -523     -0.001   1        3.13    
 525      -523     -0.001   1        3.16    
 525      -523     -0.001   1        3.19    
 525      -523     -0.001   1        3.22    
 525      -523     -0.001   1        3.25    
 525      -523     -0.001   1        3.28    
 525      -523     -0.001   1        3.31    
 525      -523     -0.001   1        3.34    
 525      -523     -0.001   1        3.37    
 525      -523     -0.001   1        3.4     
 525      -523     -0.001   1        3.43    
 525      -523     -0.001   1        3.46    
 525      -523     -0.001   1        3.49    
 525      -523     -0.001   1        3.52    
 525      -523     -0.001   1        3.55    
 525      -523     -0.001   1        3.58    
 525      -523     -0.001   1        3.61    
 525      -523     -0.001   1        3.64    
 525      -523     -0.001   1        3.67    
 525      -523     -0.001   1        3.7     
 525      -523     -0.001   1        3.73    
 525      -523     -0.001   1        3.76    
 525      -523     -0.001   1        3.79    
 525      -523     -0.001   1        3.82    
 525      -523     -0.001   1        3.85    
 525      -523     -0.001   1        3.88    
 525      -523     -0.001   1        3.91    
 525      -523     -0.001   1        3.94    
 525      -523     -0.001   1        3.97    
 525      -523     -0.001   1        4       
 525      -523     -0.001   1        4.03    
 525      -523     -0.001   1        4.06    
 525      -523     -0.001   1        4.09    
 525      -523     -0.001   1        4.12    
 525      -523     -0.001   1        4.15    
 525      -523     -0.001   1        4.18    
 525      -523     -0.001   1        4.21    
 525      -523     -0.001   1        4.24    
 525      -523     -0.001   1        4.27    
 525      -523     -0.001   1        4.3     
 525      -523     -0.001   1        4.33    
 525      -523     -0.001   1        4.36    
 525      -523     -0.001   1        4.39    
 525      -523     -0.001   1        4.42    
 525      -523     -0.001   1        4.45    
 525      -523     -0.001   1        4.48    
 525      -523     -0.001   1        4.51    
 525      -523     -0.001   1        4.54    
 525      -523     -0.001   1        4.57    
 525      -523     -0.001   1        4.6     
 525      -523     -0.001   1        4.63    
 525      -523     -0.001   1        4.66    
 525      -523     -0.001   1        4.69    
 525      -523     -0.001   1        4.72    
 525      -523     -0.001   1        4.75    
 525      -523     -0.001   1        4.78    
 525      -523     -0.001   1        4.81    
 525      -523     -0.001   1        4.84    
 525      -523     -0.001   1        4.87    
 525      -523     -0.001   1        4.9     
 525      -523     -0.001   1        4.93    
 525      -523     -0.001   1        4.96    
 525      -523     -0.001   1        4.99    
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
 0        0        0        0        0       
